name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
TT4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
TT5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
TT6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
AST1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
AST2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
AST3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
AST4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
DC09	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	bad	n/a
DC10	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	bad	n/a
DC11	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	bad	n/a
DC12	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	bad	n/a
MST1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
MST2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
$G13	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	good	n/a
$G14	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	good	n/a
MST3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
MST4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PST1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PST2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PST3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
PST4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
PPST1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PPST2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PPST3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PPST4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
TO1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
TO2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
TO3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
TO4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
TO5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
TO6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
TP1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
TP2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
TP3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
TP4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
TP5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
TP6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
R1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
R2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
OF1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
OF2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
OF3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
OF4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LIF1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LIF2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LIF3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LIF4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LIF5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LIF6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LSF1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LSF2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LSF3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LSF4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LSF5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LSF6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LSF7	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LSF8	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
B19	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
R3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
R4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
EKG1	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	bad	n/a
EKG2	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	bad	n/a
